Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,Pola Pen-sharh-an Hadis: studi metodologi pada arya-karya Nawawi Al-Bantani,Tesis,7/21/2020,7/28/2020,Sudah Kembali
,Jalan baru Islam: memetakan paradigma mutakhir Islam Indonesia,Buku Teks,7/21/2020,8/4/2020,Belum Kembali
,Islam in Indonesia : Islamic studies and social transformation,Buku Teks,7/21/2020,8/4/2020,Belum Kembali
,Agama Priyayi : Makna agama ditangan elite penguasa,Buku Teks,7/21/2020,8/4/2020,Belum Kembali
pascasarjana,Bidayatul Mujtahid,Buku Teks,7/21/2020,7/28/2020,Sudah Kembali
pascasarjana,Bidayatul Mujtahid,Buku Teks,7/21/2020,7/28/2020,Sudah Kembali
pascasarjana,Bidayatul Mujtahid,Buku Teks,7/21/2020,7/28/2020,Sudah Kembali
pascasarjana,Pilih Islam atau Mazhab : autokritik atas paham penuduh kafir dan bidah,Buku Teks,7/21/2020,7/28/2020,Sudah Kembali
,Filsafat Ilmu Metodologi Posmodernis,Buku Teks,7/22/2020,7/29/2020,Sudah Kembali
,Islamic Fundamentalism,Buku Teks,7/22/2020,7/29/2020,Sudah Kembali
31191200000042,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,7/23/2020,7/30/2020,Sudah Kembali
31191200000042,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,7/23/2020,7/30/2020,Sudah Kembali
,Gerakan keilmuan Islam modern di Indonesia: evaluasi pembentukan pandangan dunia Islam pada mahasiswa psikologi di empat perguruan tinggi Islam,Disertasi,7/23/2020,7/30/2020,Sudah Kembali
,Resepsi al-quran dalam spiritualitas Jawa modern: kajian praktik mujahadah dan semaan al-quran mantab purbojati keraton ngayogyakarta hadiningrat,Disertasi,7/23/2020,7/30/2020,Sudah Kembali
,"Menggapai solidaritas: tensi antara demokrasi, fundamentalisme, dan humanisme",Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Islam & Politik,Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Islam dan negara : transformasi pemikiran dan politik Islam di Indonesia,Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Musyawarah dan Demokrasi,Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Hukum dan konstitusi sistem politik Islam,Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,"Islam dan Politik di Indonesia Terkini : Islam di negara, dakwah dan politik, HMI, anti-korupsi,demokrasi, NII, MMI, dan perda syariah",Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Imamah dan Khilafah Dalam Tinjauan Syari,Buku Teks,7/23/2020,8/6/2020,Sudah Kembali
,Qur'anic soteriology: doktrin teologis tentang keselamatan dan nasib pemeluk agama lain dalam perspektif al-Qur?an,Disertasi,7/23/2020,7/30/2020,Sudah Kembali
,Peran Ulama Dalam Politik Aceh Kontemporer,Disertasi,7/23/2020,7/30/2020,Sudah Kembali
,Iitihad kemanusiaan,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Women and the state in Modern Indonesia,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Kontroversi Hakim Perempuan Pada Peeadilan Islam Di Negara-Negara Muslim,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Konstruksi Baru Budaya Hukum Hakim Berbasis Hukum Progresif,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,A Quiet Revolution,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Penghapusan diskriminasi terhadap wanita,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Pendidikan humanis: mengarusutamakan nilai-nilai kemanusiaan dalam praktek pendidikan Islam di Indonesia,Tesis,7/27/2020,7/27/2020,Sudah Kembali
,Qualitative research and case : study applications in education.,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Jalan menuju stabilitas : mencapai pembangunan ekonomi berkelanjutan,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Evaluasi Program Pendidikan Luar Sekolah,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Pendidikan Agama Lintas Iman,Disertasi,7/27/2020,8/3/2020,Sudah Kembali
,Etika Politik dan Esensi Demokrasi,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Prinsip - Prinsip Islam Kehidupan,Buku Teks,7/27/2020,8/3/2020,Sudah Kembali
,Tafsir Al-Quran Tematik : Tanggung Jawab Sosial,Buku Teks,7/28/2020,8/4/2020,Sudah Kembali
,Umdatul Ahkam: Kumpulan Hadis Hukum Yang Shahih,Buku Teks,7/28/2020,8/4/2020,Sudah Kembali
,Filsafat Ilmu Metodologi Posmodernis,Buku Teks,7/28/2020,8/4/2020,Sudah Kembali
,Pluralisme hukum di Minangkabau: bajapuik dalam dinamika adat Nagari Pariaman,Tesis,7/30/2020,8/6/2020,Sudah Kembali
,Kajian Semiotik Atas Nahw Al-Qulub Karya Al-Qushayri (w.465/1072),Disertasi,7/30/2020,8/6/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,7/30/2020,8/6/2020,Sudah Kembali
,Dalail al-ijaz fi ilm al-maani,Buku Teks,7/30/2020,8/6/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,8/3/2020,8/10/2020,Sudah Kembali
pascasarjana,Diwan Imam Asy-Syafi'ie,Buku Teks,8/3/2020,8/10/2020,Sudah Kembali
pascasarjana,Gaya bercinta sastrawan arab pra islam dan relevansinya dengan nilai-nilai agama; suatu studi struktural semiotik dalam kumpulan puisi umru al-qais,Buku Teks,8/3/2020,8/10/2020,Sudah Kembali
pascasarjana,Doa dan Sastra: Studi Doa Hizib Karya Abu Hasan al-Shadhili Perspektif Stilistika,Tesis,8/3/2020,8/10/2020,Sudah Kembali
,Holy war : the crusades and their impact,Buku Teks,8/4/2020,8/11/2020,Sudah Kembali
,Understanding Hadith,Buku Teks,8/5/2020,8/5/2020,Sudah Kembali
,Dasar-dasar ilmu hadis,Buku Teks,8/5/2020,8/12/2020,Sudah Kembali
,Ushul al-Hadits: pokok-pokok ilmu hadits,Buku Teks,8/5/2020,8/5/2020,Sudah Kembali
,Teori Hadis : Sebuah Pergeseran Pemikiran,Buku Teks,8/5/2020,8/5/2020,Sudah Kembali
,Mengenal Ilmu Hadis : menjaga kemurnian hadis dengan mengkaji ilmu hadis,Buku Teks,8/5/2020,8/12/2020,Sudah Kembali
,Manahij al-muhadisin,Buku Teks,8/5/2020,8/12/2020,Sudah Kembali
pascasarjana,Demokrasi dalam PKS,Tesis,8/5/2020,8/5/2020,Sudah Kembali
,Negara Islam Indonesia : studi kritis tentang ajaran dan gerakan NII Komandemen Wilayah IX 1992 - 2002,Disertasi,8/5/2020,8/12/2020,Sudah Kembali
,Konsepsi Dan Praksis Politik Islam Abdul Qahhar Mudzakkar,Disertasi,8/5/2020,8/5/2020,Sudah Kembali
,Islam dan pluralitas: perbedaan dan kemajemukan dalam bingkai persatuan,Buku Teks,8/5/2020,8/12/2020,Sudah Kembali
,Tren Pluralisme Agama,Buku Teks,8/5/2020,8/12/2020,Sudah Kembali
,Regonalisme dalam periwayatan hadis asal usul hadis berdasar sanad geografis kufah,Disertasi,8/6/2020,8/13/2020,Sudah Kembali
,Bank Syariah dan Organisasi Pengelola Zakat di Indonesia: Esensi dan Formulasi Model Interkoneksi,Disertasi,8/6/2020,8/13/2020,Sudah Kembali
,Regulasi zakat studi kewenangan amil zakat di Indonesia,Disertasi,8/6/2020,8/13/2020,Sudah Kembali
,Manajemen Sumber Daya Manusia Pendidikan dan Pelatihan,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Manajemen Syariah dalam praktik,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Zakat Sebagai Filantropi Pemberdayaan Umat,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Dalail al-ijaz fi ilm al-maani,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Filsafat hukum Islam,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Metodolgi Fiqih Sosial,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Pembaharuan pemikiran hukum Islam antara fakta dan realita: kajian pemikiran hukum Syaikh Mahmud Syaltut,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Ibrahim Hosen dan Pembaharuan hukum Islam di Indonesia,Buku Teks,8/6/2020,8/13/2020,Sudah Kembali
,Kajian Semiotik Atas Nahw Al-Qulub Karya Al-Qushayri (w.465/1072),Disertasi,8/7/2020,8/14/2020,Sudah Kembali
pascasarjana,Pengantar Teori-Teori Sosial: Dari teori fungsionalisme hingga post-modernisme,Buku Teks,8/10/2020,8/17/2020,Sudah Kembali
pascasarjana,Pengantar Teori-Teori Sosial: Dari teori fungsionalisme hingga post-modernisme,Buku Teks,8/10/2020,8/17/2020,Sudah Kembali
pascasarjana,Moderasi Islam: menangkal radikalisasi berbasis agama,Buku Teks,8/10/2020,8/17/2020,Sudah Kembali
pascasarjana,Damai Di Dunia Damai Untuk Selamanya,Buku Teks,8/10/2020,8/17/2020,Sudah Kembali
pascasarjana,Benturan peradaban : sikap dan perilaku islamis Indonesia terhadap Amerika Serikat,Buku Teks,8/10/2020,8/17/2020,Sudah Kembali
pascasarjana,Ushul Fiqh,Buku Teks,8/11/2020,8/18/2020,Sudah Kembali
,Kontroversi Hakim Perempuan Pada Peeadilan Islam Di Negara-Negara Muslim,Buku Teks,8/11/2020,8/18/2020,Sudah Kembali
,Pendidikan humanis: mengarusutamakan nilai-nilai kemanusiaan dalam praktek pendidikan Islam di Indonesia,Tesis,8/11/2020,8/18/2020,Sudah Kembali
,Konstruksi Baru Budaya Hukum Hakim Berbasis Hukum Progresif,Buku Teks,8/11/2020,8/18/2020,Sudah Kembali
,Holy war : the crusades and their impact,Buku Teks,8/11/2020,8/18/2020,Sudah Kembali
,Fiqih anak: metode Islam dalam mengasuh dan mendidik anak serta hukum-hukum yang berkaitan dengan aktifitas anak,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,"Fiqh munakahat: khitbah, nikah, dan talak",Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,Fiqh perbandingan masalah pernikahan,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,Ushul al-Hadits: pokok-pokok ilmu hadits,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,Manahij al-muhadisin,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
pascasarjana,Demokrasi dalam PKS,Tesis,8/12/2020,8/19/2020,Sudah Kembali
,"Syariah Islam dan HAM: dampak Perda Syariah terhadap kebebasan Sipil, Hak-Hak Perempuan, dan Non-Muslim",Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,"Islam dan Politik di Indonesia Terkini : Islam di negara, dakwah dan politik, HMI, anti-korupsi,demokrasi, NII, MMI, dan perda syariah",Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,Islam dan Dinamika Sosial Politik di Indonesia,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,Syariat Islam: padangan muslim liberal,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
pascasarjana,"Tradisi, wacana dan dinamika intelektual islam aceh abad xviii dan xix",Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
pascasarjana,Mengerti sejarah,Buku Teks,8/12/2020,8/19/2020,Sudah Kembali
,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-Qur an (v.2)",Buku Teks,8/13/2020,8/27/2020,Sudah Kembali
,"Tafsir al-Mishabah: pesan, kesan dan keserasian al-Qur an (12)",Buku Teks,8/13/2020,8/27/2020,Sudah Kembali
,Fikih politik islam,Buku Teks,8/13/2020,8/27/2020,Sudah Kembali
,Humanisasi pendidikan : menemukan kembali pendidikan yang manusiawi,Buku Teks,8/13/2020,8/27/2020,Sudah Kembali
,Manajemen Sumber Daya Manusia Pendidikan dan Pelatihan,Buku Teks,8/13/2020,8/20/2020,Sudah Kembali
,Manajemen Syariah dalam praktik,Buku Teks,8/13/2020,8/20/2020,Sudah Kembali
,Zakat Sebagai Filantropi Pemberdayaan Umat,Buku Teks,8/13/2020,8/20/2020,Sudah Kembali
21191200000014,Pokok-pokok hukum acara perdata dan mahkamah syariah di indonesia,Buku Teks,8/14/2020,8/21/2020,Sudah Kembali
,Demokrasi di persimpangan makna: respon intelektual muslim Indonesia terhadap konsep demokrasi,Buku Teks,8/14/2020,8/21/2020,Sudah Kembali
,Islam dan negara : transformasi pemikiran dan politik Islam di Indonesia,Buku Teks,8/14/2020,8/21/2020,Sudah Kembali
,Ekologi Berwawasan Gender Dalam Perspektif Al-Qur'an,Disertasi,8/18/2020,8/25/2020,Sudah Kembali
,Bahasa dan budaya : studi morfologi dan resiprokal atas sematik kata serapan bahasa Arab,Disertasi,8/18/2020,8/18/2020,Sudah Kembali
,Haruskah menderita karena agama; membangun kesadaran mencerdaskan umat,Buku Teks,8/18/2020,8/25/2020,Sudah Kembali
,Kala Nurani Terusik Tirani,Buku Teks,8/18/2020,8/25/2020,Sudah Kembali
pascasarjana,Etika kerja Islam dan kepemimpinan spiritual: studi faktor yang mempengaruhi kesejahteraan psikologis pekerja,Tesis,8/19/2020,8/26/2020,Sudah Kembali
21191200000014,Approaches To The Quran In contemporary Indonesia,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
21191200000014,Rasionalitas al-Quran : studi kritis atas tafsir al-Manar,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
21191200000014,Metode Tafsir ayat-ayat sains & sosial,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
pascasarjana,Metode istinbath fiqh Tgk. Muslim Ibrahim : kasus-kasus rubrik konsultasi agama Islam,Tesis,8/19/2020,8/26/2020,Sudah Kembali
pascasarjana,Pemikiran fiqh Prof. KH. Ali Yafie dalam buku Menggagas fiqih sosial,Tesis,8/19/2020,8/26/2020,Sudah Kembali
,Hadis sebagai sumber hukum Islam menurut Imam Syafi'i,Disertasi,8/19/2020,8/19/2020,Sudah Kembali
,Perbandingan antara Pemikiran Pembaharuan Rasyid Rida dengan Pemikiran Pembahaeruan Muhammadiyah,Disertasi,8/19/2020,8/26/2020,Sudah Kembali
13300128010008,Analisis Stabilitas Air Susu Ibu Perah (ASIP) dan Kesehatan Bayi Perspektif Medis dan Islam,Tesis,8/19/2020,8/26/2020,Sudah Kembali
,Jaringan Ulama,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
,Fi Ulum Kalam,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
,Panorama Filsafat Islam Menembus Batas Waktu,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
,Konsepsi Dan Praksis Politik Islam Abdul Qahhar Mudzakkar,Disertasi,8/19/2020,8/26/2020,Sudah Kembali
,Wasathiyyah: wawasan Islam tentang moderasi beragama,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
,Moderasi Islam: menangkal radikalisasi berbasis agama,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
pascasarjana,Merayakan Kebebasan Beragama: Bunga Rampai 70 Tahun Djohan Effendi,Buku Teks,8/19/2020,8/26/2020,Sudah Kembali
,Rumi: Manatap Sang Kekasih--Rumi gazing at the beloved: the radical practice of beholding the divine,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Asas-asas hukum pidana,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,Qualitative Research For Education,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,Hukum perkawinan Islam,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,Hukum keluarga Islam di dunia Islam,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Pendidikan Islam Humanis : Kajian Pemikiran A. Malik Fadjar,Disertasi,8/24/2020,9/7/2020,Sudah Kembali
pascasarjana,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,Qualitative Research: A Guide to Design and Implementation,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,Metode penelitian kombinasi: mixed methods,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,"Pandangan /barat Terhadap Literatur, Hukum, Filosofi, teologi dan Mistik Tradisi Islam",Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Penilaian teologis atas paham wahdat al-Wujud kesatuan wujud; tuhan alam manusia dalam Tasawuf Syamsuddin Sumatrani,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Tasawuf dalam Quran,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Ahistorisitas Penafsiran Dan Radikalisme Islam : Kajian Terhadap Konsep Kedaulatan Tuhan dan Kedaulatan Manusia Dalam Tafsir Fi Zilal a-Qur'an,Tesis,8/24/2020,8/24/2020,Sudah Kembali
,Khazanah Tafsir Indonesia: dari hermeneutika hingga ideologi,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Kaidah-kaidah Fikih ; Kaidah-kaidah hukum islam dalam menyelesaikan masalah-masalah yang praktis,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Sistem Ekonomi Islam : prinsip dasar,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,"Hukum ekonomi Islam: sejarah, teori dan konsep",Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Ekonomi islam di tengah krisis ekonomi global,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Ekonomi Syariah Dalam Sorotan,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Fiqih anak: metode Islam dalam mengasuh dan mendidik anak serta hukum-hukum yang berkaitan dengan aktifitas anak,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,"Fiqh munakahat: khitbah, nikah, dan talak",Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
,Fiqh perbandingan masalah pernikahan,Buku Teks,8/24/2020,8/31/2020,Sudah Kembali
pascasarjana,"Metafora dalam al-Quran dan terjemahannya dalam bahasa Indonesia: kajian atas metafora cahaya, kegelapan, dan beberapa sifat Allah",Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
pascasarjana,Pendekatan strukturalisme linguistik : dalam tafsir al-Quran kontemporer ala M. Syahrur,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
pascasarjana,Ekologi Berwawasan Gender dalam Perspektif Al-Quran,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
pascasarjana,Tafsir Al-Misbah vol 9,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
pascasarjana,"Tafsir al-Mishbah: pesan, kesan dan keserasian al-qur an (v.13)",Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
,"Kebangkitan Islam dalam ekonomi petani yang sedang berubah, Sumatera Tengah, 1784-1847",Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
,sunnah syiah Bergandengantangan ! Mungkinkah?,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
,Tasawuf Falsafi Syekh Hamzah Fansuri,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
,Syekh Yusuf al-Taj al-Maksari menyingkap Intisari Segala Rahasia,Buku Teks,8/25/2020,9/1/2020,Sudah Kembali
,Metode penelitian ekonomi islam,Buku Teks,8/25/2020,9/1/2020,Belum Kembali
pascasarjana,Pesan-Pesan Al-Quran Mencoba Mengerti Intisari Kitab Suci,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,Tafsir Al-Quran Tematik : Al-quran Dan Kenegaraan,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,Menjaga kemuliaan al-Quran: adab dan tata caranya,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,Tafasir Aisyah Ummul Mukmin,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,al-Ibriz Juz 1-30,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,al-Quran Dalam Arus Globalisasi Dan Modernitas: Mencari alternatif Pemikiran Di Tengah Absurditas Modernisme,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,Zakat & wirausaha,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
pascasarjana,Zakat Sebagai Filantropi Pemberdayaan Umat,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Posisi ijtihad Yusuf Al-Qardawi tentang asnaf mustahiq zakat dalam perbandingan empat Mazhab,Tesis,8/26/2020,9/2/2020,Sudah Kembali
,Islamku Islam anda Islam kita: agama masyarakat negara demokrasi,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Islam Nusantara Dalam Konteks,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Masterpiece Islam Nusantara: Sanad dan Jejaring Ulama-Santri 91830-1945},Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Pemikiran politik dan tendensi kuasa raja ali haji,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Pemikiran Politik Islam: dari masa nabi hingga masa kini: The history of Islamic political thought: from the prophet to the present,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Beberapa aspek tentang Islam di Indonesia abad ke-19,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Fiqh siyasah; implementasi kemaslahatan umat dalam rambu-rambu syariah,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Islam dan Tata Negara,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Jaringan Ulama,Buku Teks,8/26/2020,9/2/2020,Sudah Kembali
,Jaringan Ulama,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Origins of Malay Nationalism the-,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Perlawanan Kiai desa: pemikiran dan gerakan Islam KH. Ahmad RifaI Kalisalak,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Aceh: rakyat dan Adat Istiadatnya,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Raniri and the wujudiyah of 17th century acheh,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Varieties of Religius Authority : Changes and Challanges In 20th Century Indonesian Islam,Buku Teks,8/27/2020,9/3/2020,Sudah Kembali
,Gerakan kaum tua di Minangkabau,Disertasi,8/28/2020,9/4/2020,Sudah Kembali
,Kaum Padri dan pemikiran keagamaan di Minangkabau,Disertasi,8/28/2020,9/4/2020,Sudah Kembali
,Koto gadang masa kolonial,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
,Teori Motivasi dan Pengukurannya: Anlisis di bidang Pendidikan,Buku Teks,8/28/2020,9/11/2020,Sudah Kembali
,Etika Politik dan Esensi Demokrasi,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
,Partai Kekuasaan Dan Militerisme,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
,Beyond parlemen; dari politik kampus hingga kepemimpinan nasional,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
,Dasar-dasar ilmu politik,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
,Teori perbandingan politik; penelusuran paradigma,Buku Teks,8/28/2020,9/4/2020,Sudah Kembali
pascasarjana,Argumen maslahah dalam putusan pengadilan,Disertasi,8/28/2020,9/4/2020,Sudah Kembali
pascasarjana,Pembaharuan Hukum Islam Menurut Jamal Albanna,Disertasi,8/28/2020,8/28/2020,Sudah Kembali
,Kaidah-kaidah Fikih ; Kaidah-kaidah hukum islam dalam menyelesaikan masalah-masalah yang praktis,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Sistem Ekonomi Islam : prinsip dasar,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,"Hukum ekonomi Islam: sejarah, teori dan konsep",Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Ekonomi islam di tengah krisis ekonomi global,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Ekonomi Syariah Dalam Sorotan,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Meluruskan pemikiran Tasawwuf: upaya mengembalikan Tasawwuf berdasarkan Al-Quran dan Al-Sunnah,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Persebaran Ajaran Tasawuf Falsafi di Jawa Abad 18-20 (Kajian Teks dan Konteks),Disertasi,8/31/2020,9/7/2020,Sudah Kembali
,Ulama & Kekuasaan: pergumulam elite muslim dalam sejaran Indonesia,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Tasawuf Jalan Menuju Tuhan,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Dalail al-ijaz fi ilm al-maani,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
,Kitab asrar al-balaghah: the mysteries of eloquence,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
pascasarjana,Ibnu Farid wa al-Hub al-Ilahi,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
pascasarjana,al-Hubb al-khalid,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
pascasarjana,Tasawwuf al-Islami (fi-),Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
pascasarjana,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,8/31/2020,9/7/2020,Sudah Kembali
pascasarjana,Hukum keluarga Islam di dunia Islam,Buku Teks,9/1/2020,9/8/2020,Sudah Kembali
pascasarjana,Panduan Lengkap Pernikahan (Fikih Munakahat),Buku Teks,9/1/2020,9/8/2020,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,Fiqh siyasah: konsepsi kekuasaan politik dalam al-Quran,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,Pemikiran politik dan tendensi kuasa raja ali haji,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,Pemikiran Politik Islam: dari masa nabi hingga masa kini: The history of Islamic political thought: from the prophet to the present,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,Islam dan Tata Negara,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
pascasarjana,"Sastra, Islam dan politik : studi semiotik terhadap novel Aulad haratina Najib Mahfud",Disertasi,9/2/2020,9/9/2020,Sudah Kembali
pascasarjana,"Metafora dalam al-Quran dan terjemahannya dalam bahasa Indonesia: kajian atas metafora cahaya, kegelapan, dan beberapa sifat Allah",Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
pascasarjana,Pendekatan strukturalisme linguistik : dalam tafsir al-Quran kontemporer ala M. Syahrur,Buku Teks,9/2/2020,9/9/2020,Sudah Kembali
,al-Qalb dalam perspektif al-Qur'an,Tesis,9/2/2020,9/2/2020,Sudah Kembali
,Hati dalam tafsir al-Azhar Hamka,Tesis,9/2/2020,9/9/2020,Sudah Kembali
,Konsep negara Islam Fazlur Rahman,Disertasi,9/3/2020,9/10/2020,Sudah Kembali
